method,n,T,seed,value,true,bias,mae,mae_rel,mse,missing,mnar_c0,reward_type
prox,512,8,331,4.359041213989258,4.479226728723336,-0.12018551473407779,0.12018551473407779,0.026831755124914817,0.01444455795189523,0.20263671875,0.3,sigmoid
ipw,512,8,331,4.114299297332764,4.479226728723336,-0.36492743139057193,0.36492743139057193,0.08147107826680235,0.1331720301813206,0.20263671875,0.3,sigmoid
impute,512,8,331,-32.54311752319336,4.479226728723336,-37.02234425191669,37.02234425191669,8.265342768765974,1370.653973907429,0.20263671875,0.3,sigmoid
scope,512,8,331,3.848765859474227,4.479226728723336,-0.6304608692491085,0.6304608692491085,0.14075216715560226,0.39748090765434146,0.20263671875,0.3,sigmoid
naive,512,8,332,4.037736892700195,4.464345538096501,-0.42660864539630605,0.42660864539630605,0.09555905602642993,0.1819949363268712,0.206298828125,0.3,sigmoid
prox,512,8,332,4.462643623352051,4.464345538096501,-0.0017019147444505833,0.0017019147444505833,0.00038122379415466177,2.8965137973782943e-06,0.206298828125,0.3,sigmoid
ipw,512,8,332,4.066769123077393,4.464345538096501,-0.3975764150191088,0.3975764150191088,0.08905592356738287,0.15806700577944663,0.206298828125,0.3,sigmoid
impute,512,8,332,1.3972903490066528,4.464345538096501,-3.0670551890898485,3.0670551890898485,0.6870111560400348,9.406827532922966,0.206298828125,0.3,sigmoid
scope,512,8,332,5.593293166458956,4.464345538096501,1.1289476283624547,1.1289476283624547,0.2528808800144563,1.274522747585211,0.206298828125,0.3,sigmoid
naive,512,8,333,4.161848545074463,4.450446742774998,-0.2885981977005354,0.2885981977005354,0.06484701747505578,0.08328891971599732,0.197265625,0.3,sigmoid
prox,512,8,333,4.5873260498046875,4.450446742774998,0.1368793070296892,0.1368793070296892,0.030756307162175027,0.018735944692927924,0.197265625,0.3,sigmoid
ipw,512,8,333,3.7939682006835938,4.450446742774998,-0.6564785420914045,0.6564785420914045,0.14750845927033132,0.430964076226456,0.197265625,0.3,sigmoid
impute,512,8,333,-2.870144844055176,4.450446742774998,-7.320591586830174,7.320591586830174,1.644911625718174,53.591061181168726,0.197265625,0.3,sigmoid
scope,512,8,333,4.5604043983546445,4.450446742774998,0.10995765557964621,0.10995765557964621,0.02470710513683937,0.012090686020572101,0.197265625,0.3,sigmoid
naive,512,8,334,3.9002559185028076,4.46960804861098,-0.5693521301081725,0.5693521301081725,0.1273830107508219,0.32416184805871345,0.203369140625,0.3,sigmoid
prox,512,8,334,4.303018569946289,4.46960804861098,-0.1665894786646911,0.1665894786646911,0.03727160790227727,0.027752054401773567,0.203369140625,0.3,sigmoid
ipw,512,8,334,3.892082691192627,4.46960804861098,-0.5775253574183532,0.5775253574183532,0.1292116335788841,0.3335355384611966,0.203369140625,0.3,sigmoid
impute,512,8,334,-11.795056343078613,4.46960804861098,-16.264664391689593,16.264664391689593,3.6389464612549554,264.53930777429537,0.203369140625,0.3,sigmoid
scope,512,8,334,4.072907621227876,4.46960804861098,-0.39670042738310407,0.39670042738310407,0.08875508166904851,0.15737122908593743,0.203369140625,0.3,sigmoid
naive,512,8,335,3.973205327987671,4.47530037393368,-0.5020950459460094,0.5020950459460094,0.11219247960884468,0.2520994351635253,0.20849609375,0.3,sigmoid
prox,512,8,335,4.445077419281006,4.47530037393368,-0.03022295465267444,0.03022295465267444,0.00675327958514418,0.0009134269879376155,0.20849609375,0.3,sigmoid
ipw,512,8,335,5.175578594207764,4.47530037393368,0.7002782202740834,0.7002782202740834,0.15647625003068918,0.4903895857902376,0.20849609375,0.3,sigmoid
impute,512,8,335,0.6070184707641602,4.47530037393368,-3.86828190316952,3.86828190316952,0.8643625187038327,14.963604882388804,0.20849609375,0.3,sigmoid
scope,512,8,335,3.3214054117940286,4.47530037393368,-1.1538949621396517,1.1538949621396517,0.25783631616337876,1.3314735836512683,0.20849609375,0.3,sigmoid
naive,512,8,336,4.144150257110596,4.463205045444207,-0.31905478833361123,0.31905478833361123,0.07148557708754266,0.10179595795860547,0.191650390625,0.3,sigmoid
prox,512,8,336,4.575231552124023,4.463205045444207,0.1120265066798165,0.1120265066798165,0.02510001345202972,0.012549938198882973,0.191650390625,0.3,sigmoid
ipw,512,8,336,4.115976333618164,4.463205045444207,-0.34722871182604287,0.34722871182604287,0.07779806401242416,0.12056777831637312,0.191650390625,0.3,sigmoid
impute,512,8,336,0.8090239763259888,4.463205045444207,-3.654181069118218,3.654181069118218,0.8187347504565591,13.353039285901964,0.191650390625,0.3,sigmoid
scope,512,8,336,6.1135068230843626,4.463205045444207,1.6503017776401556,1.6503017776401556,0.369757105227485,2.7234959572822577,0.191650390625,0.3,sigmoid
naive,512,8,337,3.9679157733917236,4.48931273722936,-0.5213969638376366,0.5213969638376366,0.1161418226700383,0.27185479389910566,0.199462890625,0.3,sigmoid
prox,512,8,337,4.5670037269592285,4.48931273722936,0.07769098972986832,0.07769098972986832,0.017305764663171217,0.0060358898852065045,0.199462890625,0.3,sigmoid
ipw,512,8,337,4.056492805480957,4.48931273722936,-0.43281993174840316,0.43281993174840316,0.09641117852162018,0.18733309331869238,0.199462890625,0.3,sigmoid
impute,512,8,337,-6.5504913330078125,4.48931273722936,-11.039804070237173,11.039804070237173,2.4591300977286195,121.87727390922525,0.199462890625,0.3,sigmoid
scope,512,8,337,4.438231478060156,4.48931273722936,-0.05108125916920425,0.05108125916920425,0.011378414060039341,0.0026092950383114133,0.199462890625,0.3,sigmoid
naive,512,8,338,3.8562088012695312,4.4730718408828105,-0.6168630396132793,0.6168630396132793,0.13790590930717858,0.38052000964093413,0.2119140625,0.3,sigmoid
prox,512,8,338,4.318526268005371,4.4730718408828105,-0.15454557287743942,0.15454557287743942,0.03455021031965767,0.02388433409601594,0.2119140625,0.3,sigmoid
ipw,512,8,338,3.8670504093170166,4.4730718408828105,-0.6060214315657939,0.6060214315657939,0.13548215926847015,0.36726197551705425,0.2119140625,0.3,sigmoid
impute,512,8,338,-6.760914325714111,4.4730718408828105,-11.233986166596921,11.233986166596921,2.5114700962146337,126.20244519129098,0.2119140625,0.3,sigmoid
scope,512,8,338,5.249211894103857,4.4730718408828105,0.7761400532210461,0.7761400532210461,0.17351388057918296,0.6023933822139682,0.2119140625,0.3,sigmoid
naive,512,8,339,4.097692489624023,4.470904561568427,-0.37321207194440387,0.37321207194440387,0.08347574116265148,0.1392872506450349,0.198974609375,0.3,sigmoid
prox,512,8,339,4.6041717529296875,4.470904561568427,0.1332671913612602,0.1332671913612602,0.029807657382538502,0.017760144293318743,0.198974609375,0.3,sigmoid
ipw,512,8,339,4.112008094787598,4.470904561568427,-0.35889646678082965,0.35889646678082965,0.08027379288430304,0.12880667386776315,0.198974609375,0.3,sigmoid
impute,512,8,339,-3.5731122493743896,4.470904561568427,-8.044016810942818,8.044016810942818,1.7991922440234143,64.70620645473066,0.198974609375,0.3,sigmoid
scope,512,8,339,4.357335776963879,4.470904561568427,-0.11356878460454833,0.11356878460454833,0.025401746568418704,0.012897868836554294,0.198974609375,0.3,sigmoid
naive,512,8,340,3.8003368377685547,4.466317501389926,-0.6659806636213714,0.6659806636213714,0.14911180484014336,0.44353024431756227,0.2001953125,0.3,sigmoid
prox,512,8,340,4.339608669281006,4.466317501389926,-0.12670883210892026,0.12670883210892026,0.028369866689837486,0.01605512813440654,0.2001953125,0.3,sigmoid
ipw,512,8,340,3.857029914855957,4.466317501389926,-0.6092875865339691,0.6092875865339691,0.13641833262958974,0.37123136310438887,0.2001953125,0.3,sigmoid
impute,512,8,340,1.7963932752609253,4.466317501389926,-2.669924226129001,2.669924226129001,0.5977909598451332,7.128495373270544,0.2001953125,0.3,sigmoid
scope,512,8,340,4.423175334520169,4.466317501389926,-0.04314216686975669,0.04314216686975669,0.009659449167313065,0.001861246562217932,0.2001953125,0.3,sigmoid
naive,512,8,341,4.073659896850586,4.502593844684628,-0.42893394783404215,0.42893394783404215,0.09526374410616768,0.1839843316044968,0.205810546875,0.3,sigmoid
prox,512,8,341,4.5518574714660645,4.502593844684628,0.049263626781436365,0.049263626781436365,0.010941166021357385,0.002426904923660654,0.205810546875,0.3,sigmoid
ipw,512,8,341,4.107660293579102,4.502593844684628,-0.3949335511055265,0.3949335511055265,0.087712453027881,0.15597250978882155,0.205810546875,0.3,sigmoid
impute,512,8,341,0.6914685964584351,4.502593844684628,-3.811125248226193,3.811125248226193,0.8464288318443994,14.524675657667162,0.205810546875,0.3,sigmoid
scope,512,8,341,4.39855425556664,4.502593844684628,-0.10403958911798838,0.10403958911798838,0.023106589825064614,0.010824236103839847,0.205810546875,0.3,sigmoid
naive,512,8,342,3.9574174880981445,4.475794015071455,-0.5183765269733103,0.5183765269733103,0.11581778009170392,0.26871422371691106,0.20654296875,0.3,sigmoid
prox,512,8,342,4.420625686645508,4.475794015071455,-0.05516832842594699,0.05516832842594699,0.01232593105048563,0.0030435444613131505,0.20654296875,0.3,sigmoid
ipw,512,8,342,3.967994213104248,4.475794015071455,-0.5077998019672068,0.5077998019672068,0.11345468541610261,0.2578606388779344,0.20654296875,0.3,sigmoid
impute,512,8,342,-6.429943561553955,4.475794015071455,-10.905737576625409,10.905737576625409,2.436603994710713,118.93511209021945,0.20654296875,0.3,sigmoid
scope,512,8,342,4.638604326363147,4.475794015071455,0.16281031129169232,0.16281031129169232,0.036375738191582775,0.026507197462897758,0.20654296875,0.3,sigmoid
naive,512,8,343,4.082568168640137,4.462629171934891,-0.38006100329475423,0.38006100329475423,0.08516526662912678,0.14444636622541518,0.210693359375,0.3,sigmoid
prox,512,8,343,4.615606307983398,4.462629171934891,0.1529771360485075,0.1529771360485075,0.03427959845074472,0.023402004153603568,0.210693359375,0.3,sigmoid
ipw,512,8,343,4.206750869750977,4.462629171934891,-0.2558783021839144,0.2558783021839144,0.057338015847947225,0.06547370552852261,0.210693359375,0.3,sigmoid
impute,512,8,343,-2.395664691925049,4.462629171934891,-6.85829386385994,6.85829386385994,1.5368280893674042,47.036194723058905,0.210693359375,0.3,sigmoid
scope,512,8,343,4.2226525602126,4.462629171934891,-0.239976611722291,0.239976611722291,0.053774714966568195,0.05758877417371122,0.210693359375,0.3,sigmoid
naive,512,8,344,3.9787542819976807,4.4794108280895175,-0.5006565460918369,0.5006565460918369,0.11176839216271851,0.25065697714460755,0.204833984375,0.3,sigmoid
prox,512,8,344,4.470836639404297,4.4794108280895175,-0.00857418868522064,0.00857418868522064,0.0019141331336374784,7.351671160976565e-05,0.204833984375,0.3,sigmoid
ipw,512,8,344,4.169946670532227,4.4794108280895175,-0.30946415755729095,0.30946415755729095,0.0690859064805356,0.0957680648126438,0.204833984375,0.3,sigmoid
impute,512,8,344,-1.34540855884552,4.4794108280895175,-5.8248193869350375,5.8248193869350375,1.3003539104760662,33.92852089041427,0.204833984375,0.3,sigmoid
scope,512,8,344,5.124809472400712,4.4794108280895175,0.6453986443111948,0.6453986443111948,0.1440811457310468,0.4165394100787281,0.204833984375,0.3,sigmoid
naive,512,8,345,4.06825065612793,4.487686575790788,-0.41943591966285787,0.41943591966285787,0.09346372848887022,0.17592649070342736,0.207763671875,0.3,sigmoid
prox,512,8,345,4.613674640655518,4.487686575790788,0.12598806486473002,0.12598806486473002,0.028074167555368842,0.015872992488359418,0.207763671875,0.3,sigmoid
ipw,512,8,345,4.215236663818359,4.487686575790788,-0.2724499119724282,0.2724499119724282,0.0607105481568572,0.07422895453378386,0.207763671875,0.3,sigmoid
impute,512,8,345,-0.8627384901046753,4.487686575790788,-5.350425065895463,5.350425065895463,1.1922457095731223,28.627048385762468,0.207763671875,0.3,sigmoid
scope,512,8,345,4.807057640909879,4.487686575790788,0.31937106511909175,0.31937106511909175,0.07116608072452442,0.10199787723530314,0.207763671875,0.3,sigmoid
naive,512,8,346,4.129502773284912,4.480018326221456,-0.35051555293654424,0.35051555293654424,0.07823975872709801,0.12286115285041134,0.20068359375,0.3,sigmoid
prox,512,8,346,4.627818584442139,4.480018326221456,0.14780025822068232,0.14780025822068232,0.032990994111700485,0.021844916330100373,0.20068359375,0.3,sigmoid
ipw,512,8,346,4.175093650817871,4.480018326221456,-0.30492467540358525,0.30492467540358525,0.06806326519221301,0.09297905766998182,0.20068359375,0.3,sigmoid
impute,512,8,346,-2.5496315956115723,4.480018326221456,-7.029649921833029,7.029649921833029,1.5691118673976465,49.4159780235271,0.20068359375,0.3,sigmoid
scope,512,8,346,5.175630627856278,4.480018326221456,0.6956123016348217,0.6956123016348217,0.15526996788459926,0.4838764741856941,0.20068359375,0.3,sigmoid
naive,512,8,347,4.144577503204346,4.477062928230074,-0.33248542502572853,0.33248542502572853,0.07426418398750777,0.11054655785453935,0.20166015625,0.3,sigmoid
prox,512,8,347,4.533271789550781,4.477062928230074,0.056208861320707015,0.056208861320707015,0.012554851745836008,0.003159436090970473,0.20166015625,0.3,sigmoid
ipw,512,8,347,4.212369441986084,4.477062928230074,-0.26469348624399025,0.26469348624399025,0.05912212771792154,0.07006264165999745,0.20166015625,0.3,sigmoid
impute,512,8,347,-3.355526924133301,4.477062928230074,-7.832589852363375,7.832589852363375,1.7494929104022774,61.34946379534572,0.20166015625,0.3,sigmoid
scope,512,8,347,4.066334980454218,4.477062928230074,-0.41072794777585653,0.41072794777585653,0.09174049021871362,0.16869744708416673,0.20166015625,0.3,sigmoid
naive,512,8,348,3.952291488647461,4.482720439924589,-0.5304289512771279,0.5304289512771279,0.11832746618614724,0.2813548723529537,0.207763671875,0.3,sigmoid
prox,512,8,348,4.375325679779053,4.482720439924589,-0.10739476014553606,0.10739476014553606,0.023957496699781422,0.011533634506717221,0.207763671875,0.3,sigmoid
ipw,512,8,348,4.022186756134033,4.482720439924589,-0.4605336837905556,0.4605336837905556,0.102735312175368,0.21209127390569946,0.207763671875,0.3,sigmoid
impute,512,8,348,-0.15278875827789307,4.482720439924589,-4.635509198202482,4.635509198202482,1.034083936378701,21.487945526619818,0.207763671875,0.3,sigmoid
scope,512,8,348,4.214199336674876,4.482720439924589,-0.26852110324971257,0.26852110324971257,0.05990137168898041,0.0721035828904428,0.207763671875,0.3,sigmoid
naive,512,8,349,4.092229843139648,4.477591982497004,-0.38536213935735564,0.38536213935735564,0.08606459473389802,0.14850397845007798,0.20068359375,0.3,sigmoid
prox,512,8,349,4.5636115074157715,4.477591982497004,0.08601952491876741,0.08601952491876741,0.019211112860443615,0.007399358667250448,0.20068359375,0.3,sigmoid
ipw,512,8,349,4.127439498901367,4.477591982497004,-0.3501524835956369,0.3501524835956369,0.07820106989747835,0.12260676176819275,0.20068359375,0.3,sigmoid
impute,512,8,349,-7.147243022918701,4.477591982497004,-11.624835005415704,11.624835005415704,2.5962247232122566,135.13678890313835,0.20068359375,0.3,sigmoid
scope,512,8,349,4.371121587978637,4.477591982497004,-0.10647039451836715,0.10647039451836715,0.02377849409561256,0.011335944908896747,0.20068359375,0.3,sigmoid
naive,512,8,350,4.178264617919922,4.487813006414808,-0.3095483884948864,0.3095483884948864,0.06897533120306548,0.09582020481978112,0.191650390625,0.3,sigmoid
prox,512,8,350,4.63680362701416,4.487813006414808,0.14899062059935186,0.14899062059935186,0.03319893685106466,0.02219820502658001,0.191650390625,0.3,sigmoid
ipw,512,8,350,4.072197914123535,4.487813006414808,-0.41561509229127314,0.41561509229127314,0.0926097169595078,0.17273590494028349,0.191650390625,0.3,sigmoid
impute,512,8,350,-1.1235109567642212,4.487813006414808,-5.6113239631790295,5.6113239631790295,1.2503470967168848,31.48695661974721,0.191650390625,0.3,sigmoid
scope,512,8,350,3.3505530856059407,4.487813006414808,-1.1372599208088676,1.1372599208088676,0.2534107190257897,1.2933601274781918,0.191650390625,0.3,sigmoid
naive,512,8,351,4.066036701202393,4.503348185811173,-0.43731148460878,0.43731148460878,0.09710807749368121,0.19124133457073522,0.2001953125,0.3,sigmoid
prox,512,8,351,4.519682884216309,4.503348185811173,0.016334698405136017,0.016334698405136017,0.0036272341669254483,0.00026682237198675314,0.2001953125,0.3,sigmoid
ipw,512,8,351,4.025090217590332,4.503348185811173,-0.47825796822084055,0.47825796822084055,0.10620053091335499,0.22873068416672654,0.2001953125,0.3,sigmoid
impute,512,8,351,-6.912749767303467,4.503348185811173,-11.41609795311464,11.41609795311464,2.535024493350007,130.32729247510827,0.2001953125,0.3,sigmoid
scope,512,8,351,4.920265289672297,4.503348185811173,0.4169171038611248,0.4169171038611248,0.09257936243409234,0.1738198714919479,0.2001953125,0.3,sigmoid
naive,512,8,352,4.103382587432861,4.485686133185866,-0.38230354575300485,0.38230354575300485,0.0852274399951121,0.14615600109531987,0.190673828125,0.3,sigmoid
prox,512,8,352,4.477559566497803,4.485686133185866,-0.008126566688063441,0.008126566688063441,0.0018116663642473163,6.604108613554241e-05,0.190673828125,0.3,sigmoid
ipw,512,8,352,4.104618072509766,4.485686133185866,-0.38106806067610055,0.38106806067610055,0.0849520116570115,0.14521286686744425,0.190673828125,0.3,sigmoid
impute,512,8,352,-18.14401626586914,4.485686133185866,-22.629702399055006,22.629702399055006,5.044869776250423,512.1034306697959,0.190673828125,0.3,sigmoid
scope,512,8,352,4.141218431417789,4.485686133185866,-0.3444677017680773,0.3444677017680773,0.0767926447683548,0.11865799756138104,0.190673828125,0.3,sigmoid
naive,512,8,353,4.064962863922119,4.481086204356741,-0.4161233404346216,0.4161233404346216,0.09286215918587892,0.173158634454468,0.2109375,0.3,sigmoid
prox,512,8,353,4.529064655303955,4.481086204356741,0.04797845094721431,0.04797845094721431,0.010706879707104768,0.00230193175529425,0.2109375,0.3,sigmoid
ipw,512,8,353,4.4391703605651855,4.481086204356741,-0.04191584379155522,0.04191584379155522,0.009353947208335893,0.001756937960758058,0.2109375,0.3,sigmoid
impute,512,8,353,-2.6182310581207275,4.481086204356741,-7.099317262477468,7.099317262477468,1.5842849118981799,50.40030559331058,0.2109375,0.3,sigmoid
scope,512,8,353,4.4553242868567295,4.481086204356741,-0.025761917500011222,0.025761917500011222,0.005749034123682818,0.0006636763932773845,0.2109375,0.3,sigmoid
naive,512,8,354,3.919518232345581,4.474232024692702,-0.5547137923471208,0.5547137923471208,0.1239796660713454,0.30770739142012465,0.203857421875,0.3,sigmoid
prox,512,8,354,4.351162910461426,4.474232024692702,-0.12306911423127609,0.12306911423127609,0.027506198505592407,0.015146006877670882,0.203857421875,0.3,sigmoid
ipw,512,8,354,4.029696464538574,4.474232024692702,-0.44453556015412765,0.44453556015412765,0.09935460604206353,0.19761186424154403,0.203857421875,0.3,sigmoid
impute,512,8,354,-16.591089248657227,4.474232024692702,-21.06532127334993,21.06532127334993,4.708142348696531,443.74776034944915,0.203857421875,0.3,sigmoid
scope,512,8,354,4.384950707852021,4.474232024692702,-0.08928131684068052,0.08928131684068052,0.019954556748051643,0.007971153536805983,0.203857421875,0.3,sigmoid
naive,512,8,355,4.375837326049805,4.473454221147075,-0.09761689509727045,0.09761689509727045,0.021821368962671468,0.009529058208431503,0.19091796875,0.3,sigmoid
prox,512,8,355,4.7616705894470215,4.473454221147075,0.28821636829994635,0.28821636829994635,0.06442814747884967,0.08306867495601032,0.19091796875,0.3,sigmoid
ipw,512,8,355,4.376986980438232,4.473454221147075,-0.09646724070884272,0.09646724070884272,0.021564374181548406,0.009305928529977801,0.19091796875,0.3,sigmoid
impute,512,8,355,-1.1684801578521729,4.473454221147075,-5.641934378999248,5.641934378999248,1.2612031106361816,31.83142353693363,0.19091796875,0.3,sigmoid
scope,512,8,355,5.185821796291703,4.473454221147075,0.7123675751446275,0.7123675751446275,0.15924329163291703,0.5074675621174365,0.19091796875,0.3,sigmoid
naive,512,8,356,4.047949314117432,4.496236262414333,-0.44828694829690097,0.44828694829690097,0.09970271180905103,0.20096118801334836,0.191162109375,0.3,sigmoid
prox,512,8,356,4.457907199859619,4.496236262414333,-0.03832906255471347,0.03832906255471347,0.00852469939694228,0.0014691170363231381,0.191162109375,0.3,sigmoid
ipw,512,8,356,4.074420928955078,4.496236262414333,-0.4218153334592545,0.4218153334592545,0.09381520650624203,0.17792817554134205,0.191162109375,0.3,sigmoid
impute,512,8,356,-52.658836364746094,4.496236262414333,-57.15507262716043,57.15507262716043,12.711759189556025,3266.7023270159834,0.191162109375,0.3,sigmoid
scope,512,8,356,4.775918983930914,4.496236262414333,0.2796827215165818,0.2796827215165818,0.06220374223982644,0.07822242471492184,0.191162109375,0.3,sigmoid
naive,512,8,357,3.9786934852600098,4.469387283551382,-0.49069379829137194,0.49069379829137194,0.10978994818758823,0.2407804036816136,0.200927734375,0.3,sigmoid
prox,512,8,357,4.501867771148682,4.469387283551382,0.032480487597299934,0.032480487597299934,0.007267324475736837,0.0010549820745583548,0.200927734375,0.3,sigmoid
ipw,512,8,357,3.990816831588745,4.469387283551382,-0.4785704519626366,0.4785704519626366,0.10707741835752568,0.22902967749172226,0.200927734375,0.3,sigmoid
impute,512,8,357,-3.666903495788574,4.469387283551382,-8.136290779339955,8.136290779339955,1.8204488139311226,66.19922764597237,0.200927734375,0.3,sigmoid
scope,512,8,357,5.03555408763202,4.469387283551382,0.5661668040806385,0.5661668040806385,0.1266766042325966,0.3205448500428841,0.200927734375,0.3,sigmoid
naive,512,8,358,4.201266765594482,4.475820433138857,-0.2745536675443745,0.2745536675443745,0.06134152869752914,0.07537971636206692,0.19482421875,0.3,sigmoid
prox,512,8,358,4.678296089172363,4.475820433138857,0.20247565603350637,0.20247565603350637,0.04523766291748032,0.04099639128619879,0.19482421875,0.3,sigmoid
ipw,512,8,358,4.250792503356934,4.475820433138857,-0.22502792978192332,0.22502792978192332,0.050276353384470576,0.050637569181938215,0.19482421875,0.3,sigmoid
impute,512,8,358,-3.7498252391815186,4.475820433138857,-8.225645672320375,8.225645672320375,1.8377961750694713,67.66124672656292,0.19482421875,0.3,sigmoid
scope,512,8,358,3.91509137391847,4.475820433138857,-0.5607290592203871,0.5607290592203871,0.12527961467550483,0.3144170778541803,0.19482421875,0.3,sigmoid
naive,512,8,359,4.313658237457275,4.478207518498674,-0.1645492810413982,0.1645492810413982,0.03674445196245922,0.02707646589124105,0.193359375,0.3,sigmoid
prox,512,8,359,4.7020583152771,4.478207518498674,0.223850796778426,0.223850796778426,0.049986695760243005,0.05010917921833618,0.193359375,0.3,sigmoid
ipw,512,8,359,4.274383068084717,4.478207518498674,-0.2038244504139568,0.2038244504139568,0.045514739898049494,0.041544406586551536,0.193359375,0.3,sigmoid
impute,512,8,359,-9.268333435058594,4.478207518498674,-13.746540953557268,13.746540953557268,3.0696525109148625,188.96738818782717,0.193359375,0.3,sigmoid
scope,512,8,359,4.456512126776394,4.478207518498674,-0.021695391722279744,0.021695391722279744,0.004844659751174988,0.00047069002198316443,0.193359375,0.3,sigmoid
naive,512,8,360,4.002901554107666,4.4981747929876645,-0.4952732388799985,0.4952732388799985,0.11010537866427386,0.2452955811506841,0.2080078125,0.3,sigmoid
prox,512,8,360,4.451426029205322,4.4981747929876645,-0.04674876378234227,0.04674876378234227,0.010392829521702954,0.0021854469151772367,0.2080078125,0.3,sigmoid
ipw,512,8,360,3.988098621368408,4.4981747929876645,-0.5100761716192563,0.5100761716192563,0.11339625405718536,0.260177700853757,0.2080078125,0.3,sigmoid
impute,512,8,360,-5.3210649490356445,4.4981747929876645,-9.81923974202331,9.81923974202331,2.1829386793351846,96.41746911132999,0.2080078125,0.3,sigmoid
scope,512,8,360,4.441865296242289,4.4981747929876645,-0.05630949674537522,0.05630949674537522,0.012518298940529774,0.0031707594237174227,0.2080078125,0.3,sigmoid
naive,512,8,361,4.104183197021484,4.498757128561386,-0.3945739315399015,0.3945739315399015,0.08770732010289217,0.15568858745085487,0.19921875,0.3,sigmoid
prox,512,8,361,4.496623992919922,4.498757128561386,-0.0021331356414640013,0.0021331356414640013,0.00047416110283467027,4.550267664884036e-06,0.19921875,0.3,sigmoid
ipw,512,8,361,4.096677780151367,4.498757128561386,-0.4020793484100187,0.4020793484100187,0.08937565130096183,0.1616678024178252,0.19921875,0.3,sigmoid
impute,512,8,361,-10.412825584411621,4.498757128561386,-14.911582712973008,14.911582712973008,3.3146005189529846,222.35529900583546,0.19921875,0.3,sigmoid
scope,512,8,361,3.8754413517030115,4.498757128561386,-0.6233157768583744,0.6233157768583744,0.13855288450694792,0.3885225576805587,0.19921875,0.3,sigmoid
naive,512,8,362,4.1221489906311035,4.4955379964890945,-0.37338900585799095,0.37338900585799095,0.08305769101486822,0.1394193496956188,0.190185546875,0.3,sigmoid
prox,512,8,362,4.54810094833374,4.4955379964890945,0.05256295184464577,0.05256295184464577,0.011692249489537437,0.00276286390662255,0.190185546875,0.3,sigmoid
ipw,512,8,362,4.222858905792236,4.4955379964890945,-0.27267909069685814,0.27267909069685814,0.06065549683037133,0.07435388650326538,0.190185546875,0.3,sigmoid
impute,512,8,362,-5.3095903396606445,4.4955379964890945,-9.805128336149739,9.805128336149739,2.181080071797259,96.14054168836655,0.190185546875,0.3,sigmoid
scope,512,8,362,4.603468819284469,4.4955379964890945,0.10793082279537458,0.10793082279537458,0.02400843300171546,0.011649062509286549,0.190185546875,0.3,sigmoid
naive,512,8,363,4.161520957946777,4.486249071054195,-0.324728113107418,0.324728113107418,0.07238298809635912,0.10544834744230407,0.201904296875,0.3,sigmoid
prox,512,8,363,4.6384100914001465,4.486249071054195,0.15216102034595114,0.15216102034595114,0.03391720297647134,0.023152976112720956,0.201904296875,0.3,sigmoid
ipw,512,8,363,4.202249526977539,4.486249071054195,-0.2839995440766563,0.2839995440766563,0.06330445313637502,0.08065574103574863,0.201904296875,0.3,sigmoid
impute,512,8,363,-3.1799278259277344,4.486249071054195,-7.66617689698193,7.66617689698193,1.7088166028152563,58.77026821581949,0.201904296875,0.3,sigmoid
scope,512,8,363,3.539475553171414,4.486249071054195,-0.9467735178827814,0.9467735178827814,0.2110390000393592,0.8963800941641374,0.201904296875,0.3,sigmoid
naive,512,8,364,4.117437362670898,4.4767707939067165,-0.35933343123581807,0.35933343123581807,0.08026621146762815,0.1291205148037064,0.1875,0.3,sigmoid
prox,512,8,364,4.555308818817139,4.4767707939067165,0.07853802491042217,0.07853802491042217,0.017543454540339527,0.006168221356830093,0.1875,0.3,sigmoid
ipw,512,8,364,4.512162208557129,4.4767707939067165,0.0353914146504124,0.0353914146504124,0.007905567713804617,0.0012525522309574256,0.1875,0.3,sigmoid
impute,512,8,364,1.453927993774414,4.4767707939067165,-3.0228428001323024,3.0228428001323024,0.6752284044219241,9.1375785943117,0.1875,0.3,sigmoid
scope,512,8,364,4.425148650826046,4.4767707939067165,-0.051622143080670924,0.051622143080670924,0.0115311114768112,0.002664845656241261,0.1875,0.3,sigmoid
naive,512,8,365,4.199985980987549,4.46702257489895,-0.267036593911401,0.267036593911401,0.059779548778627276,0.07130854248780248,0.18896484375,0.3,sigmoid
prox,512,8,365,4.605528831481934,4.46702257489895,0.13850625658298377,0.13850625658298377,0.031006392795343545,0.019183983112631333,0.18896484375,0.3,sigmoid
ipw,512,8,365,4.057862281799316,4.46702257489895,-0.4091602930996334,0.4091602930996334,0.09159575225761853,0.16741214544937794,0.18896484375,0.3,sigmoid
impute,512,8,365,-5.05319356918335,4.46702257489895,-9.5202161440823,9.5202161440823,2.13122185627138,90.63451543004524,0.18896484375,0.3,sigmoid
scope,512,8,365,4.330678793610671,4.46702257489895,-0.13634378128827862,0.13634378128827862,0.030522295108697296,0.018589626695985954,0.18896484375,0.3,sigmoid
naive,512,8,366,4.140101909637451,4.469094352101029,-0.32899244246357817,0.32899244246357817,0.07361501381346108,0.1082360271981508,0.20703125,0.3,sigmoid
prox,512,8,366,4.534864902496338,4.469094352101029,0.06577055039530855,0.06577055039530855,0.014716751362474193,0.004325765299301821,0.20703125,0.3,sigmoid
ipw,512,8,366,4.20064640045166,4.469094352101029,-0.2684479516493692,0.2684479516493692,0.06006764021958169,0.07206430274474206,0.20703125,0.3,sigmoid
