method,n,T,seed,value,true,bias,mae,mae_rel,mse,missing,mnar_c0
prox,1024,8,331,4.783531188964844,4.906617601588126,-0.12308641262328202,0.12308641262328202,0.025085796900790193,0.015150264972468838,0.3760986328125,-0.7
ipw,1024,8,331,4.24295711517334,4.906617601588126,-0.6636604864147859,0.6636604864147859,0.13525824515038196,0.44044524122831025,0.3760986328125,-0.7
impute,1024,8,331,5.078763484954834,4.906617601588126,0.17214588336670822,0.17214588336670822,0.035084430323445166,0.02963420516010431,0.3760986328125,-0.7
scope,1024,8,331,4.701825689513859,4.906617601588126,-0.20479191207426695,0.20479191207426695,0.0417378994458386,0.04193972725103429,0.3760986328125,-0.7
naive,1024,8,332,4.037057399749756,4.89202422673208,-0.8549668269823245,0.8549668269823245,0.17476749651206258,0.730968275240224,0.3861083984375,-0.7
prox,1024,8,332,4.823816299438477,4.89202422673208,-0.06820792729360381,0.06820792729360381,0.013942679784962424,0.004652321345689544,0.3861083984375,-0.7
ipw,1024,8,332,4.021724224090576,4.89202422673208,-0.8703000026415042,0.8703000026415042,0.1779018177967759,0.7574220945978022,0.3861083984375,-0.7
impute,1024,8,332,0.23479701578617096,4.89202422673208,-4.657227210945909,4.657227210945909,0.9520041183559269,21.689765294375015,0.3861083984375,-0.7
scope,1024,8,332,4.884756723771174,4.89202422673208,-0.007267502960906391,0.007267502960906391,0.0014855819644542427,5.2816599286783166e-05,0.3861083984375,-0.7
naive,1024,8,333,3.986163377761841,4.867024870767431,-0.8808614930055905,0.8808614930055905,0.18098561572928565,0.7759169698600379,0.3807373046875,-0.7
prox,1024,8,333,4.932843208312988,4.867024870767431,0.06581833754555699,0.06581833754555699,0.013523320569179416,0.004332053557260877,0.3807373046875,-0.7
ipw,1024,8,333,4.132559299468994,4.867024870767431,-0.7344655712984371,0.7344655712984371,0.1509064758862896,0.5394396754227396,0.3807373046875,-0.7
impute,1024,8,333,-2.6981401443481445,4.867024870767431,-7.565165015115576,7.565165015115576,1.554371554695323,57.23172170592865,0.3807373046875,-0.7
scope,1024,8,333,4.474211183597606,4.867024870767431,-0.39281368716982534,0.39281368716982534,0.08070920071297819,0.15430259282795342,0.3807373046875,-0.7
naive,1024,8,334,4.006126403808594,4.89756515780483,-0.8914387539962361,0.8914387539962361,0.18201672163067123,0.7946630521263619,0.3787841796875,-0.7
prox,1024,8,334,4.663393020629883,4.89756515780483,-0.234172137174947,0.234172137174947,0.04781399116288773,0.0548365898290822,0.3787841796875,-0.7
ipw,1024,8,334,3.9173130989074707,4.89756515780483,-0.9802520588973591,0.9802520588973591,0.200150896887041,0.9608940989725115,0.3787841796875,-0.7
impute,1024,8,334,0.7412806749343872,4.89756515780483,-4.156284482870443,4.156284482870443,0.8486430193270483,17.274700702549623,0.3787841796875,-0.7
scope,1024,8,334,5.116925698126868,4.89756515780483,0.21936054032203778,0.21936054032203778,0.044789713511511266,0.04811904665037636,0.3787841796875,-0.7
naive,1024,8,335,4.119727611541748,4.889037600053682,-0.7693099885119343,0.7693099885119343,0.15735407485994526,0.5918378584242325,0.3834228515625,-0.7
prox,1024,8,335,4.961490631103516,4.889037600053682,0.07245303104983325,0.07245303104983325,0.01481948738725955,0.005249441708308101,0.3834228515625,-0.7
ipw,1024,8,335,4.241183757781982,4.889037600053682,-0.6478538422717,0.6478538422717,0.1325115278852808,0.41971460094620466,0.3834228515625,-0.7
impute,1024,8,335,4.293290615081787,4.889037600053682,-0.5957469849718953,0.5957469849718953,0.12185363126791127,0.3549144701031036,0.3834228515625,-0.7
scope,1024,8,335,4.196994005678108,4.889037600053682,-0.6920435943755745,0.6920435943755745,0.14155006587962746,0.4789243365162647,0.3834228515625,-0.7
naive,1024,8,336,4.036167621612549,4.873913445792329,-0.8377458241797804,0.8377458241797804,0.17188360718695364,0.7018180659306595,0.3662109375,-0.7
prox,1024,8,336,4.908566474914551,4.873913445792329,0.03465302912222157,0.03465302912222157,0.00710989834096001,0.0012008324273455361,0.3662109375,-0.7
ipw,1024,8,336,3.9594526290893555,4.873913445792329,-0.9144608167029737,0.9144608167029737,0.1876235240682068,0.8362385852850698,0.3662109375,-0.7
impute,1024,8,336,-1.2709442377090454,4.873913445792329,-6.144857683501375,6.144857683501375,1.260764630280059,37.75927595048588,0.3662109375,-0.7
scope,1024,8,336,5.678743638455011,4.873913445792329,0.8048301926626822,0.8048301926626822,0.16513017754911008,0.6477516390214502,0.3662109375,-0.7
naive,1024,8,337,4.142581939697266,4.904130028669299,-0.7615480889720336,0.7615480889720336,0.15528709159831847,0.5799554918169565,0.36767578125,-0.7
prox,1024,8,337,4.891241073608398,4.904130028669299,-0.01288895506090082,0.01288895506090082,0.0026281837931605876,0.00016612516256192086,0.36767578125,-0.7
ipw,1024,8,337,4.187014579772949,4.904130028669299,-0.71711544889635,0.71711544889635,0.14622684241733577,0.5142545670458136,0.36767578125,-0.7
impute,1024,8,337,0.20941805839538574,4.904130028669299,-4.6947119702739135,4.6947119702739135,0.9572976129973843,22.04032048383317,0.36767578125,-0.7
scope,1024,8,337,4.294788610360221,4.904130028669299,-0.6093414183090786,0.6093414183090786,0.12425066520400134,0.37129696406691953,0.36767578125,-0.7
naive,1024,8,338,4.023384094238281,4.89154358045286,-0.8681594862145792,0.8681594862145792,0.17748170325699208,0.7537008935043621,0.385986328125,-0.7
prox,1024,8,338,4.8165740966796875,4.89154358045286,-0.07496948377317292,0.07496948377317292,0.015326344852115623,0.005620423497216038,0.385986328125,-0.7
ipw,1024,8,338,4.110962867736816,4.89154358045286,-0.780580712716044,0.780580712716044,0.1595775852504574,0.6093062490642872,0.385986328125,-0.7
impute,1024,8,338,-1.3412622213363647,4.89154358045286,-6.232805801789225,6.232805801789225,1.2742001986236398,38.84786816281743,0.385986328125,-0.7
scope,1024,8,338,5.335542629237935,4.89154358045286,0.44399904878507446,0.44399904878507446,0.09076869938547474,0.19713515532205092,0.385986328125,-0.7
naive,1024,8,339,4.174248695373535,4.893798070265066,-0.7195493748915309,0.7195493748915309,0.14703291074953517,0.5177513029067929,0.3709716796875,-0.7
prox,1024,8,339,4.997431755065918,4.893798070265066,0.10363368480085189,0.10363368480085189,0.02117653473087391,0.01073994062540232,0.3709716796875,-0.7
ipw,1024,8,339,4.2358551025390625,4.893798070265066,-0.6579429677260036,0.6579429677260036,0.13444424111482944,0.432888948780101,0.3709716796875,-0.7
impute,1024,8,339,9.703210830688477,4.893798070265066,4.8094127604234105,4.8094127604234105,0.9827566833306048,23.13045110012353,0.3709716796875,-0.7
scope,1024,8,339,4.502753098055632,4.893798070265066,-0.3910449722094338,0.3910449722094338,0.07990623368492468,0.15291617029027685,0.3709716796875,-0.7
naive,1024,8,340,4.102669715881348,4.903614275426956,-0.8009445595456084,0.8009445595456084,0.16333759438610623,0.6415121874657086,0.369140625,-0.7
prox,1024,8,340,4.930624485015869,4.903614275426956,0.027010209588913092,0.027010209588913092,0.005508224764795825,0.0007295514220370127,0.369140625,-0.7
ipw,1024,8,340,4.163540363311768,4.903614275426956,-0.7400739121151885,0.7400739121151885,0.15092416950979498,0.5477093953934797,0.369140625,-0.7
impute,1024,8,340,-0.2716711759567261,4.903614275426956,-5.175285451383682,5.175285451383682,1.0554022320471101,26.783579503303603,0.369140625,-0.7
