method,n,T,seed,value,true,bias,mae,mae_rel,mse,missing,mnar_c0
naive,512,4,337,2.1899642944335938,2.3908871372562315,-0.20092284282263773,0.20092284282263773,0.08403694164050572,0.04036998876793038,0.5517578125,-1.5
prox,512,4,337,2.329124927520752,2.3908871372562315,-0.06176220973547952,0.06176220973547952,0.025832340127253973,0.0038145705514093615,0.5517578125,-1.5
ipw,512,4,337,2.1710257530212402,2.3908871372562315,-0.21986138423499124,0.21986138423499124,0.09195807732158487,0.04833902827772645,0.5517578125,-1.5
impute,512,4,337,1.480093002319336,2.3908871372562315,-0.9107941349368955,0.9107941349368955,0.3809440105910301,0.8295459562354479,0.5517578125,-1.5
scope,512,4,337,1.7533661076754299,2.3908871372562315,-0.6375210295808016,0.6375210295808016,0.26664622501270263,0.4064330631577653,0.5517578125,-1.5
naive,512,4,338,2.056964874267578,2.3838282406616673,-0.3268633663940892,0.3268633663940892,0.13711699560340948,0.1068396602904766,0.56396484375,-1.5
prox,512,4,338,2.300018787384033,2.3838282406616673,-0.08380945327763412,0.08380945327763412,0.03515750499472711,0.007024024458695936,0.56396484375,-1.5
ipw,512,4,338,2.0681707859039307,2.3838282406616673,-0.31565745475773666,0.31565745475773666,0.13241619063549695,0.09963962874413257,0.56396484375,-1.5
impute,512,4,338,1.8183250427246094,2.3838282406616673,-0.5655031979370579,0.5655031979370579,0.2372248085206399,0.3197938668770393,0.56396484375,-1.5
scope,512,4,338,1.9901142082440757,2.3838282406616673,-0.3937140324175916,0.3937140324175916,0.16516040279324418,0.15501073932252038,0.56396484375,-1.5
naive,512,4,339,2.1755974292755127,2.3914250880490093,-0.21582765877349663,0.21582765877349663,0.0902506458814375,0.0465815782916489,0.5458984375,-1.5
prox,512,4,339,2.393742561340332,2.3914250880490093,0.0023174732913227025,0.0023174732913227025,0.0009690762645688229,5.370682455994079e-06,0.5458984375,-1.5
ipw,512,4,339,2.1416633129119873,2.3914250880490093,-0.24976177513702202,0.24976177513702202,0.10444055989258881,0.06238094431959635,0.5458984375,-1.5
impute,512,4,339,2.0602543354034424,2.3914250880490093,-0.33117075264556695,0.33117075264556695,0.13848259529456772,0.10967406740783128,0.5458984375,-1.5
scope,512,4,339,1.7625882437092764,2.3914250880490093,-0.628836844339733,0.628836844339733,0.2629548579557453,0.39543577679915354,0.5458984375,-1.5
naive,512,4,340,2.0317976474761963,2.3865973913781615,-0.3547997439019652,0.3547997439019652,0.14866342567192828,0.1258828582729001,0.55810546875,-1.5
prox,512,4,340,2.2661867141723633,2.3865973913781615,-0.12041067720579823,0.12041067720579823,0.05045286550668106,0.014498731185158938,0.55810546875,-1.5
ipw,512,4,340,2.05069637298584,2.3865973913781615,-0.33590101839232167,0.33590101839232167,0.14074473541528204,0.11282949415699882,0.55810546875,-1.5
impute,512,4,340,1.9630029201507568,2.3865973913781615,-0.4235944712274047,0.4235944712274047,0.17748886877932785,0.17943227605442458,0.55810546875,-1.5
scope,512,4,340,1.8325928847077002,2.3865973913781615,-0.5540045066704613,0.5540045066704613,0.23213153113795476,0.30692099341118123,0.55810546875,-1.5
naive,512,4,341,2.2038261890411377,2.3802637005915384,-0.17643751155040066,0.17643751155040066,0.07412519524897715,0.031130195482097767,0.55322265625,-1.5
prox,512,4,341,2.3646552562713623,2.3802637005915384,-0.015608444320176051,0.015608444320176051,0.00655744332709736,0.00024362353409603603,0.55322265625,-1.5
ipw,512,4,341,2.1881864070892334,2.3802637005915384,-0.19207729350230496,0.19207729350230496,0.08069580418949812,0.036893686679170604,0.55322265625,-1.5
impute,512,4,341,1.706112027168274,2.3802637005915384,-0.6741516734232644,0.6741516734232644,0.28322562464643125,0.4544804787793878,0.55322265625,-1.5
scope,512,4,341,1.9164436035253363,2.3802637005915384,-0.4638200970662021,0.4638200970662021,0.1948608034273406,0.21512908244250112,0.55322265625,-1.5
naive,512,4,342,2.1210620403289795,2.384958134958076,-0.26389609462909647,0.26389609462909647,0.11065020000182745,0.06964114876048903,0.55029296875,-1.5
prox,512,4,342,2.3705055713653564,2.384958134958076,-0.014452563592719514,0.014452563592719514,0.006059881463275065,0.00020887659440160157,0.55029296875,-1.5
ipw,512,4,342,2.381260395050049,2.384958134958076,-0.003697739908027131,0.003697739908027131,0.0015504422714288577,1.3673280427416497e-05,0.55029296875,-1.5
impute,512,4,342,1.7677605152130127,2.384958134958076,-0.6171976197450633,0.6171976197450633,0.25878761169780984,0.3809329018189717,0.55029296875,-1.5
scope,512,4,342,1.7672035954852832,2.384958134958076,-0.6177545394727928,0.6177545394727928,0.2590211251165849,0.3816206710392423,0.55029296875,-1.5
naive,512,4,343,2.2106029987335205,2.380913220848708,-0.17031022211518732,0.17031022211518732,0.07153146978388318,0.029005571756924437,0.55078125,-1.5
prox,512,4,343,2.439774751663208,2.380913220848708,0.058861530814500185,0.058861530814500185,0.024722249554949432,0.003464679809826355,0.55078125,-1.5
ipw,512,4,343,2.1485848426818848,2.380913220848708,-0.23232837816682306,0.23232837816682306,0.09757952374425749,0.053976475301626345,0.55078125,-1.5
impute,512,4,343,1.9168864488601685,2.380913220848708,-0.46402677198853937,0.46402677198853937,0.19489444971166606,0.2153208451221039,0.55078125,-1.5
scope,512,4,343,1.6899317451570601,2.380913220848708,-0.6909814756916477,0.6909814756916477,0.2902169930600571,0.47745539974900714,0.55078125,-1.5
naive,512,4,344,2.1173036098480225,2.376898641562229,-0.2595950317142064,0.2595950317142064,0.10921586102787548,0.06738958049069982,0.52880859375,-1.5
prox,512,4,344,2.351682662963867,2.376898641562229,-0.025215978598361666,0.025215978598361666,0.010608773196062047,0.0006358455766730336,0.52880859375,-1.5
ipw,512,4,344,2.178586959838867,2.376898641562229,-0.19831168172336167,0.19831168172336167,0.08343295681847851,0.0393275231079479,0.52880859375,-1.5
impute,512,4,344,2.1178174018859863,2.376898641562229,-0.2590812396762425,0.2590812396762425,0.10899970034311604,0.06712308875217862,0.52880859375,-1.5
scope,512,4,344,1.9787463986535252,2.376898641562229,-0.39815224290870366,0.39815224290870366,0.16750913814609109,0.15852520853323135,0.52880859375,-1.5
naive,512,4,345,2.2081735134124756,2.3864085810830833,-0.1782350676706077,0.1782350676706077,0.07468757407405686,0.031767739347546106,0.5439453125,-1.5
prox,512,4,345,2.3912930488586426,2.3864085810830833,0.004884467775559287,0.004884467775559287,0.0020467860425403125,2.3858025450477088e-05,0.5439453125,-1.5
ipw,512,4,345,2.193307399749756,2.3864085810830833,-0.19310118133332743,0.19310118133332743,0.08091706628279366,0.037288066232326604,0.5439453125,-1.5
impute,512,4,345,1.7299145460128784,2.3864085810830833,-0.6564940350702049,0.6564940350702049,0.2750970811428493,0.4309844180827594,0.5439453125,-1.5
scope,512,4,345,2.105106986233537,2.3864085810830833,-0.2813015948495461,0.2813015948495461,0.11787654347181235,0.07913058726489818,0.5439453125,-1.5
naive,512,4,346,2.1928443908691406,2.3753895269230076,-0.18254513605386702,0.18254513605386702,0.0768485058912966,0.03332272669692482,0.5498046875,-1.5
prox,512,4,346,2.41390323638916,2.3753895269230076,0.03851370946615251,0.03851370946615251,0.01621363950191435,0.0014833058168432056,0.5498046875,-1.5
ipw,512,4,346,2.2238118648529053,2.3753895269230076,-0.15157766207010237,0.15157766207010237,0.06381170765977508,0.02297578763863815,0.5498046875,-1.5
impute,512,4,346,1.397261142730713,2.3753895269230076,-0.9781283841922948,0.9781283841922948,0.4117759942552775,0.9567351359626294,0.5498046875,-1.5
scope,512,4,346,1.9293376204189,2.3753895269230076,-0.44605190650410775,0.44605190650410775,0.1877805309186098,0.19896230329594927,0.5498046875,-1.5
naive,512,4,347,2.1764512062072754,2.387824988357403,-0.2113737821501278,0.2113737821501278,0.08852147170782934,0.04467887578044969,0.5283203125,-1.5
prox,512,4,347,2.3579444885253906,2.387824988357403,-0.029880499832012575,0.029880499832012575,0.012513689226683033,0.0008928442702109035,0.5283203125,-1.5
ipw,512,4,347,2.179079055786133,2.387824988357403,-0.2087459325712704,0.2087459325712704,0.08742095153081875,0.043574864365049364,0.5283203125,-1.5
impute,512,4,347,2.2586145401000977,2.387824988357403,-0.12921044825730554,0.12921044825730554,0.05411219368559756,0.01669533993885383,0.5283203125,-1.5
scope,512,4,347,1.6384779555928877,2.387824988357403,-0.7493470327645155,0.7493470327645155,0.3138199141135528,0.561520975512984,0.5283203125,-1.5
naive,512,4,348,2.1292307376861572,2.3866877957170916,-0.2574570580309343,0.2574570580309343,0.10787211402050186,0.06628413672994389,0.57763671875,-1.5
prox,512,4,348,2.306136131286621,2.3866877957170916,-0.08055166443047046,0.08055166443047046,0.03375039859633938,0.00648857064251912,0.57763671875,-1.5
ipw,512,4,348,2.077549934387207,2.3866877957170916,-0.3091378613298845,0.3091378613298845,0.12952589018330427,0.09556621730761491,0.57763671875,-1.5
impute,512,4,348,1.512742519378662,2.3866877957170916,-0.8739452763384294,0.8739452763384294,0.3661749466799651,0.7637803460342538,0.57763671875,-1.5
scope,512,4,348,1.5998833192456587,2.3866877957170916,-0.7868044764714328,0.7868044764714328,0.3296637615876499,0.6190612841954855,0.57763671875,-1.5
naive,512,4,349,2.187744617462158,2.384659337284764,-0.196914719822606,0.196914719822606,0.0825756185564091,0.03877540688281542,0.5498046875,-1.5
prox,512,4,349,2.370931625366211,2.384659337284764,-0.013727711918553265,0.013727711918553265,0.005756676311755288,0.00018845007451878936,0.5498046875,-1.5
ipw,512,4,349,2.073362112045288,2.384659337284764,-0.3112972252394761,0.3112972252394761,0.13054159156918713,0.09690596244179712,0.5498046875,-1.5
impute,512,4,349,1.6252583265304565,2.384659337284764,-0.7594010107543077,0.7594010107543077,0.3184526187371407,0.5766898951346641,0.5498046875,-1.5
scope,512,4,349,1.9263209351733253,2.384659337284764,-0.45833840211143895,0.45833840211143895,0.19220288405358357,0.2100740908500671,0.5498046875,-1.5
naive,512,4,350,2.2013769149780273,2.3774851054368455,-0.1761081904588182,0.1761081904588182,0.07407330967335739,0.031014094746679387,0.5400390625,-1.5
prox,512,4,350,2.420955181121826,2.3774851054368455,0.043470075684980625,0.043470075684980625,0.018284058051750998,0.0018896474800579436,0.5400390625,-1.5
ipw,512,4,350,2.2068753242492676,2.3774851054368455,-0.17060978118757797,0.17060978118757797,0.0717606098971668,0.029107697436873234,0.5400390625,-1.5
